CD_CLI;NR_CTR;VR_CTR;DT_CTR;N_PARCELA;VR_PARCELA;CODIGO
14314;14414;80813;06-jan.-21;360;224,48;14314
14315;14415;75011;06-jan.-21;360;208,36;14315
14316;14416;91791;06-jan.-21;360;254,98;14316
14317;14417;50582;06-jan.-21;240;210,76;14317
14318;14418;6580;06-jan.-21;24;274,17;14318
14319;14419;94375;06-jan.-21;360;262,15;14319
14320;14420;53127;06-jan.-21;120;442,73;14320
14321;14421;63547;06-jan.-21;360;176,52;14321
14322;14422;22473;06-jan.-21;24;936,38;14322
14323;14423;97319;06-jan.-21;360;270,33;14323
14324;14424;71447;06-jan.-21;360;198,46;14324
14325;14425;75849;06-jan.-21;360;210,69;14325
14326;14426;23688;06-jan.-21;48;493,50;14326
14327;14427;97547;06-jan.-21;360;270,96;14327
14328;14428;83173;06-jan.-21;360;231,04;14328
14329;14429;30731;06-jan.-21;48;640,23;14329
14330;14430;88277;06-jan.-21;360;245,21;14330
14331;14431;52641;06-jan.-21;240;219,34;14331
14332;14432;29417;06-jan.-21;36;817,14;14332
14333;14433;63078;06-jan.-21;360;175,22;14333
14334;14434;20429;06-jan.-21;36;567,47;14334
14335;14435;80773;06-jan.-21;360;224,37;14335
14336;14436;72223;06-jan.-21;360;200,62;14336
14337;14437;17945;06-jan.-21;24;747,71;14337
14338;14438;41488;06-jan.-21;120;345,73;14338
14339;14439;67252;06-jan.-21;360;186,81;14339
14340;14440;86435;06-jan.-21;360;240,10;14340
14341;14441;68369;06-jan.-21;360;189,91;14341
14342;14442;35444;06-jan.-21;36;984,56;14342
14343;14443;35317;06-jan.-21;24;1471,54;14343
14344;14444;610;06-jan.-21;12;50,83;14344
14345;14445;82305;06-jan.-21;360;228,63;14345
14346;14446;71192;06-jan.-21;360;197,76;14346
14347;14447;68658;06-jan.-21;360;190,72;14347
14348;14448;37871;06-jan.-21;48;788,98;14348
14349;14449;36007;06-jan.-21;36;1000,19;14349
14350;14450;88890;06-jan.-21;360;246,92;14350
14351;14451;31258;06-jan.-21;36;868,28;14351
14352;14452;60801;06-jan.-21;360;168,89;14352
14353;14453;55510;06-jan.-21;120;462,58;14353
14354;14454;63869;06-jan.-21;360;177,41;14354
14355;14455;14926;06-jan.-21;36;414,61;14355
14356;14456;65565;06-jan.-21;360;182,13;14356
14357;14457;60127;06-jan.-21;360;167,02;14357
14358;14458;48913;06-jan.-21;120;407,61;14358
14359;14459;19327;06-jan.-21;60;322,12;14359
14360;14460;60894;06-jan.-21;360;169,15;14360
14361;14461;37813;06-jan.-21;24;1575,54;14361
14362;14462;36279;06-jan.-21;36;1007,75;14362
14363;14463;32396;06-jan.-21;36;899,89;14363
14364;14464;37908;06-jan.-21;24;1579,50;14364
14365;14465;31853;06-jan.-21;48;663,60;14365
14366;14466;84585;06-jan.-21;360;234,96;14366
14367;14467;87613;06-jan.-21;360;243,37;14367
14368;14468;11716;06-jan.-21;36;325,44;14368
14369;14469;47376;06-jan.-21;120;394,80;14369
14370;14470;65587;06-jan.-21;360;182,19;14370
14371;14471;25589;06-jan.-21;36;710,81;14371
14372;14472;44998;06-jan.-21;120;374,98;14372
14373;14473;31862;06-jan.-21;36;885,06;14373
14374;14474;80562;06-jan.-21;360;223,78;14374
14375;14475;42837;06-jan.-21;120;356,98;14375
14376;14476;52223;06-jan.-21;240;217,60;14376
14377;14477;73244;06-jan.-21;360;203,46;14377
14378;14478;86522;06-jan.-21;360;240,34;14378
14379;14479;62054;06-jan.-21;360;172,37;14379
14380;14480;73445;06-jan.-21;360;204,01;14380
14381;14481;50930;06-jan.-21;240;212,21;14381
14382;14482;56419;06-jan.-21;240;235,08;14382
14383;14483;3416;06-jan.-21;24;142,33;14383
14384;14484;81369;06-jan.-21;360;226,03;14384
14385;14485;43121;06-jan.-21;120;359,34;14385
14386;14486;12496;06-jan.-21;36;347,11;14386
14387;14487;77810;06-jan.-21;360;216,14;14387
14388;14488;53829;06-jan.-21;120;448,58;14388
14389;14489;50807;06-jan.-21;240;211,70;14389
14390;14490;60263;06-jan.-21;360;167,40;14390
14391;14491;75549;06-jan.-21;360;209,86;14391
14392;14492;73695;10-fev.-21;360;204,71;14392
14393;14493;689;10-fev.-21;12;57,42;14393
14394;14494;54134;10-fev.-21;120;451,12;14394
14395;14495;84349;10-fev.-21;360;234,30;14395
14396;14496;56052;10-fev.-21;240;233,55;14396
14397;14497;85309;10-fev.-21;360;236,97;14397
14398;14498;73524;10-fev.-21;360;204,23;14398
14399;14499;80008;10-fev.-21;360;222,24;14399
14400;14500;38920;10-fev.-21;72;540,56;14400
14401;14501;1850;10-fev.-21;24;77,08;14401
14402;14502;91241;10-fev.-21;360;253,45;14402
14403;14503;8311;10-fev.-21;24;346,29;14403
14404;14504;88734;10-fev.-21;360;246,48;14404
14405;14505;79163;10-fev.-21;360;219,90;14405
14406;14506;52163;10-fev.-21;240;217,35;14406
14407;14507;61184;10-fev.-21;360;169,96;14407
14408;14508;3505;10-fev.-21;36;97,36;14408
14409;14509;85776;10-fev.-21;360;238,27;14409
14410;14510;24019;10-fev.-21;60;400,32;14410
14411;14511;84619;10-fev.-21;360;235,05;14411
14412;14512;5405;10-fev.-21;36;150,14;14412
14413;14513;91943;10-fev.-21;360;255,40;14413
14414;14514;58355;10-fev.-21;240;243,15;14414
14415;14515;33524;10-fev.-21;24;1396,83;14415
14416;14516;94781;10-fev.-21;360;263,28;14416
14417;14517;48092;10-fev.-21;120;400,77;14417
14418;14518;14436;10-fev.-21;24;601,50;14418
14419;14519;31094;10-fev.-21;36;863,72;14419
14420;14520;14922;10-fev.-21;60;248,70;14420
14421;14521;51868;10-fev.-21;240;216,12;14421
14422;14522;64669;10-fev.-21;360;179,64;14422
14423;14523;92343;10-fev.-21;360;256,51;14423
14424;14524;74328;10-fev.-21;360;206,47;14424
14425;14525;25215;10-fev.-21;48;525,31;14425
14426;14526;48245;10-fev.-21;120;402,04;14426
14427;14527;77819;10-fev.-21;360;216,16;14427
14428;14528;79463;10-fev.-21;360;220,73;14428
14429;14529;31980;10-fev.-21;36;888,33;14429
14430;14530;41714;10-fev.-21;120;347,62;14430
14431;14531;34795;10-fev.-21;72;483,26;14431
14432;14532;99979;10-fev.-21;360;277,72;14432
14433;14533;22519;10-fev.-21;36;625,53;14433
14434;14534;38691;10-fev.-21;72;537,38;14434
14435;14535;17286;10-fev.-21;36;480,17;14435
14436;14536;63270;10-fev.-21;360;175,75;14436
14437;14537;20099;10-fev.-21;72;279,15;14437
14438;14538;81608;10-fev.-21;360;226,69;14438
14439;14539;95515;10-fev.-21;360;265,32;14439
14440;14540;90263;10-fev.-21;360;250,73;14440
14441;14541;53983;10-fev.-21;120;449,86;14441
14442;14542;30265;10-fev.-21;36;840,69;14442
14443;14543;91559;10-fev.-21;360;254,33;14443
14444;14544;1566;10-fev.-21;15;104,40;14444
14445;14545;47249;10-fev.-21;120;393,74;14445
14446;14546;88445;10-fev.-21;360;245,68;14446
14447;14547;79176;10-fev.-21;360;219,93;14447
14448;14548;64333;10-fev.-21;360;178,70;14448
14449;14549;2841;10-fev.-21;18;157,83;14449
14450;14550;54709;10-fev.-21;120;455,91;14450
14451;14551;56039;10-fev.-21;240;233,50;14451
14452;14552;88382;10-fev.-21;360;245,51;14452
14453;14553;45621;10-fev.-21;120;380,18;14453
14454;14554;87982;10-fev.-21;360;244,39;14454
14455;14555;25926;10-fev.-21;60;432,10;14455
14456;14556;61568;10-fev.-21;360;171,02;14456
14457;14557;16755;10-fev.-21;60;279,25;14457
14458;14558;11413;10-fev.-21;60;190,22;14458
14459;14559;1264;10-fev.-21;24;52,67;14459
14460;14560;31556;10-fev.-21;72;438,28;14460
14461;14561;55360;10-fev.-21;120;461,33;14461
14462;14562;29958;10-fev.-21;48;624,13;14462
14463;14563;8427;10-fev.-21;60;140,45;14463
14464;14564;35933;10-fev.-21;72;499,07;14464
14465;14565;96717;10-fev.-21;360;268,66;14465
14466;14566;30496;10-fev.-21;48;635,33;14466
14467;14567;8323;10-fev.-21;36;231,19;14467
14468;14568;28596;10-fev.-21;24;1191,50;14468
14469;14569;88568;10-fev.-21;360;246,02;14469
14470;14570;94482;10-fev.-21;360;262,45;14470
14471;14571;94525;10-fev.-21;360;262,57;14471
14472;14572;93804;10-fev.-21;360;260,57;14472
14473;14573;47585;10-fev.-21;120;396,54;14473
14474;14574;56001;10-fev.-21;120;466,68;14474
14475;14575;12497;10-fev.-21;48;260,35;14475
14476;14576;75243;10-fev.-21;360;209,01;14476
14477;14577;67883;10-fev.-21;360;188,56;14477
14478;14578;85472;10-fev.-21;360;237,42;14478
14479;14579;20123;10-fev.-21;60;335,38;14479
14480;14580;31912;10-fev.-21;48;664,83;14480
14481;14581;66133;10-fev.-21;360;183,70;14481
14482;14582;15187;10-fev.-21;24;632,79;14482
14483;14583;21852;10-fev.-21;48;455,25;14483
14484;14584;69296;10-fev.-21;360;192,49;14484
14485;14585;58504;10-fev.-21;240;243,77;14485
14486;14586;76049;10-fev.-21;360;211,25;14486
14487;14587;45523;10-fev.-21;120;379,36;14487
14488;14588;4318;10-fev.-21;36;119,94;14488
14489;14589;64337;10-fev.-21;360;178,71;14489
14490;14590;24261;10-fev.-21;36;673,92;14490
14491;14591;77053;10-fev.-21;360;214,04;14491
14492;14592;88132;10-fev.-21;360;244,81;14492
14493;14593;33540;10-fev.-21;72;465,83;14493
14494;14594;79421;10-fev.-21;360;220,61;14494
14495;14595;49978;10-fev.-21;120;416,48;14495
14496;14596;23069;10-fev.-21;48;480,60;14496
14497;14597;90130;10-fev.-21;360;250,36;14497
14498;14598;56803;10-fev.-21;240;236,68;14498
14499;14599;52424;10-fev.-21;240;218,43;14499
14500;14600;43897;10-fev.-21;120;365,81;14500
14501;14601;8678;10-fev.-21;80;108,48;14501
14502;14602;12225;10-fev.-21;72;169,79;14502
14503;14603;61000;10-fev.-21;360;169,44;14503
14504;14604;56207;10-fev.-21;240;234,20;14504
14505;14605;75963;10-fev.-21;360;211,01;14505
14506;14606;1873;10-fev.-21;24;78,04;14506
14507;14607;79373;10-fev.-21;360;220,48;14507
14508;14608;97654;10-fev.-21;360;271,26;14508
14509;14609;63311;10-fev.-21;360;175,86;14509
14510;14610;65977;10-fev.-21;360;183,27;14510
14511;14611;88109;10-fev.-21;360;244,75;14511
14512;14612;29101;10-fev.-21;48;606,27;14512
14513;14613;26703;10-fev.-21;24;1112,63;14513
14514;14614;89924;10-fev.-21;360;249,79;14514
14515;14615;11705;10-fev.-21;48;243,85;14515
14516;14616;89456;10-fev.-21;360;248,49;14516
14517;14617;53468;10-fev.-21;120;445,57;14517
14518;14618;73686;10-fev.-21;360;204,68;14518
14519;14619;17626;10-fev.-21;48;367,21;14519
14520;14620;39507;10-fev.-21;60;658,45;14520
14521;14621;10061;10-fev.-21;48;209,60;14521
14522;14622;46307;10-fev.-21;120;385,89;14522
14523;14623;30787;10-fev.-21;60;513,12;14523
14524;14624;2048;10-fev.-21;24;85,33;14524
14525;14625;21037;10-fev.-21;36;584,36;14525
14526;14626;7089;10-fev.-21;36;196,92;14526
14527;14627;56473;10-fev.-21;240;235,30;14527
14528;14628;87087;10-fev.-21;360;241,91;14528
14529;14629;21496;10-fev.-21;36;597,11;14529
14530;14630;61704;10-fev.-21;360;171,40;14530
14531;14631;10833;10-fev.-21;24;451,38;14531
14532;14632;52686;10-fev.-21;240;219,53;14532
14533;14633;52543;10-fev.-21;240;218,93;14533
14534;14634;78172;10-fev.-21;360;217,14;14534
14535;14635;55966;10-fev.-21;120;466,38;14535
14536;14636;63159;10-fev.-21;360;175,44;14536
14537;14637;58461;10-fev.-21;120;487,18;14537
14538;14638;54863;10-fev.-21;120;457,19;14538
14539;14639;53128;10-fev.-21;120;442,73;14539
14540;14640;82747;10-fev.-21;360;229,85;14540
14541;14641;24338;10-fev.-21;36;676,06;14541
14542;14642;82712;10-fev.-21;360;229,76;14542
14543;14643;25427;10-fev.-21;24;1059,46;14543
14544;14644;63388;10-fev.-21;360;176,08;14544
14545;14645;46811;10-fev.-21;120;390,09;14545
14546;14646;79226;10-fev.-21;360;220,07;14546
14547;14647;75955;10-fev.-21;360;210,99;14547
14548;14648;21348;10-fev.-21;48;444,75;14548
14549;14649;57986;10-fev.-21;240;241,61;14549
14550;14650;98068;10-fev.-21;360;272,41;14550
14551;14651;16901;10-fev.-21;24;704,21;14551
14552;14652;79381;10-fev.-21;360;220,50;14552
14553;14653;70394;10-fev.-21;360;195,54;14553
14554;14654;64010;10-fev.-21;360;177,81;14554
14555;14655;90556;10-fev.-21;360;251,54;14555
14556;14656;97088;10-fev.-21;360;269,69;14556
14557;14657;36295;10-fev.-21;48;756,15;14557
14558;14658;95106;10-fev.-21;360;264,18;14558
14559;14659;49600;10-fev.-21;120;413,33;14559
14560;14660;8047;10-fev.-21;36;223,53;14560
14561;14661;83289;10-fev.-21;360;231,36;14561
14562;14662;53458;10-fev.-21;120;445,48;14562
14563;14663;18887;10-fev.-21;36;524,64;14563
14564;14664;87442;10-fev.-21;360;242,89;14564
14565;14665;73728;10-fev.-21;360;204,80;14565
14566;14666;90225;10-fev.-21;360;250,63;14566
14567;14667;46739;10-fev.-21;120;389,49;14567
14568;14668;65391;10-fev.-21;360;181,64;14568
14569;14669;3851;10-fev.-21;36;106,97;14569
14570;14670;40357;10-fev.-21;60;672,62;14570
14571;14671;75860;10-fev.-21;360;210,72;14571
14572;14672;9003;10-fev.-21;60;150,05;14572
14573;14673;17246;10-fev.-21;36;479,06;14573
14574;14674;73279;10-fev.-21;360;203,55;14574
14575;14675;62305;10-fev.-21;360;173,07;14575
14576;14676;62659;10-fev.-21;360;174,05;14576
14577;14677;68001;10-fev.-21;360;188,89;14577
14578;14678;4839;10-fev.-21;24;201,63;14578
14579;14679;90324;10-fev.-21;360;250,90;14579
14580;14680;63161;10-fev.-21;360;175,45;14580
14581;14681;77493;10-fev.-21;360;215,26;14581
14582;14682;54381;10-fev.-21;120;453,18;14582
14583;14683;22993;10-fev.-21;72;319,35;14583
14584;14684;41067;10-fev.-21;120;342,23;14584
14585;14685;48875;10-fev.-21;120;407,29;14585
14586;14686;20653;10-fev.-21;36;573,69;14586
14587;14687;18571;10-fev.-21;72;257,93;14587
14588;14688;36592;10-fev.-21;36;1016,44;14588
14589;14689;33166;10-fev.-21;72;460,64;14589
14590;14690;2064;10-fev.-21;24;86,00;14590
14591;14691;90599;10-fev.-21;360;251,66;14591
14592;14692;40767;10-fev.-21;120;339,73;14592
14593;14693;80241;10-fev.-21;360;222,89;14593
14594;14694;45188;10-fev.-21;120;376,57;14594
14595;14695;37289;10-fev.-21;36;1035,81;14595
14596;14696;34618;10-fev.-21;36;961,61;14596
14597;14697;61436;10-fev.-21;360;170,66;14597
14598;14698;38716;10-fev.-21;48;806,58;14598
14599;14699;8473;10-fev.-21;80;105,91;14599
14600;14700;10675;10-fev.-21;72;148,26;14600
14601;14701;60610;10-fev.-21;360;168,36;14601
14602;14702;81485;10-fev.-21;360;226,35;14602
14603;14703;60084;10-fev.-21;360;166,90;14603
14604;14704;14398;10-fev.-21;48;299,96;14604
14605;14705;27650;10-fev.-21;72;384,03;14605
14606;14706;88123;10-fev.-21;360;244,79;14606
14607;14707;80287;10-fev.-21;360;223,02;14607
14608;14708;76549;10-fev.-21;360;212,64;14608
14609;14709;73897;10-fev.-21;360;205,27;14609
14610;14710;31094;10-fev.-21;24;1295,58;14610
14611;14711;29787;10-fev.-21;36;827,42;14611
14612;14712;25670;10-fev.-21;36;713,06;14612
14613;14713;54113;10-fev.-21;120;450,94;14613
14614;14714;75054;10-fev.-21;360;208,48;14614
14615;14715;43572;10-fev.-21;120;363,10;14615
14616;14716;19335;10-fev.-21;48;402,81;14616
14617;14717;16458;10-fev.-21;72;228,58;14617
14618;14718;82763;10-fev.-21;360;229,90;14618
14619;14719;18600;10-fev.-21;36;516,67;14619
14620;14720;69194;10-fev.-21;360;192,21;14620
14621;14721;13026;10-fev.-21;72;180,92;14621
14622;14722;63900;10-fev.-21;360;177,50;14622
14623;14723;85908;10-fev.-21;360;238,63;14623
14624;14724;53542;10-fev.-21;120;446,18;14624
14625;14725;61888;10-fev.-21;360;171,91;14625
14626;14726;70693;10-fev.-21;360;196,37;14626
14627;14727;49749;10-fev.-21;120;414,58;14627
14628;14728;82300;10-fev.-21;360;228,61;14628
14629;14729;60151;10-fev.-21;360;167,09;14629
14630;14730;65849;10-fev.-21;360;182,91;14630
14631;14731;42785;10-fev.-21;120;356,54;14631
14632;14732;7605;10-fev.-21;72;105,63;14632
14633;14733;85406;10-fev.-21;360;237,24;14633
14634;14734;35186;10-fev.-21;48;733,04;14634
14635;14735;86932;10-fev.-21;360;241,48;14635
14636;14736;49658;10-fev.-21;120;413,82;14636
14637;14737;61398;10-fev.-21;360;170,55;14637
14638;14738;92672;10-fev.-21;360;257,42;14638
14639;14739;53709;10-fev.-21;120;447,58;14639
14640;14740;7112;10-fev.-21;36;197,56;14640
14641;14741;30550;10-fev.-21;48;636,46;14641
14642;14742;6975;10-fev.-21;36;193,75;14642
14643;14743;73569;10-fev.-21;360;204,36;14643
14644;14744;83562;10-fev.-21;360;232,12;14644
14645;14745;46331;10-fev.-21;120;386,09;14645
14646;14746;37144;10-fev.-21;48;773,83;14646
14647;14747;34296;10-fev.-21;60;571,60;14647
14648;14748;47761;10-fev.-21;120;398,01;14648
14649;14749;34520;10-fev.-21;48;719,17;14649
14650;14750;23410;10-fev.-21;36;650,28;14650
14651;14751;86729;10-fev.-21;360;240,91;14651
14652;14752;21111;10-fev.-21;36;586,42;14652
14653;14753;86028;10-fev.-21;360;238,97;14653
14654;14754;95134;10-fev.-21;360;264,26;14654
14655;14755;59698;11-mar.-21;360;165,83;14655
14656;14756;55036;11-mar.-21;120;458,63;14656
14657;14757;79452;11-mar.-21;360;220,70;14657
14658;14758;69949;11-mar.-21;360;194,30;14658
14659;14759;50687;11-mar.-21;240;211,20;14659
14660;14760;86443;11-mar.-21;360;240,12;14660
14661;14761;2923;11-mar.-21;18;162,39;14661
14662;14762;85536;11-mar.-21;360;237,60;14662
14663;14763;67739;11-mar.-21;360;188,16;14663
14664;14764;56323;11-mar.-21;240;234,68;14664
14665;14765;15945;11-mar.-21;36;442,92;14665
14666;14766;23412;11-mar.-21;24;975,50;14666
14667;14767;52204;11-mar.-21;240;217,52;14667
14668;14768;50502;11-mar.-21;240;210,43;14668
14669;14769;57708;11-mar.-21;240;240,45;14669
14670;14770;77670;11-mar.-21;360;215,75;14670
14671;14771;47583;11-mar.-21;120;396,53;14671
14672;14772;7356;11-mar.-21;72;102,17;14672
14673;14773;94118;11-mar.-21;360;261,44;14673
14674;14774;79758;11-mar.-21;360;221,55;14674
14675;14775;30517;11-mar.-21;48;635,77;14675
14676;14776;41525;11-mar.-21;120;346,04;14676
14677;14777;89490;11-mar.-21;360;248,58;14677
14678;14778;69760;11-mar.-21;360;193,78;14678
14679;14779;60059;11-mar.-21;360;166,83;14679
14680;14780;59189;11-mar.-21;360;164,41;14680
14681;14781;5519;11-mar.-21;42;131,40;14681
14682;14782;78080;11-mar.-21;360;216,89;14682
14683;14783;26527;11-mar.-21;48;552,65;14683
14684;14784;95355;11-mar.-21;360;264,88;14684
14685;14785;73919;11-mar.-21;360;205,33;14685
14686;14786;1343;11-mar.-21;12;111,92;14686
14687;14787;5733;11-mar.-21;60;95,55;14687
14688;14788;48238;11-mar.-21;120;401,98;14688
14689;14789;85105;11-mar.-21;360;236,40;14689
14690;14790;44357;11-mar.-21;120;369,64;14690
14691;14791;93899;11-mar.-21;360;260,83;14691
14692;14792;48462;11-mar.-21;120;403,85;14692
14693;14793;12644;11-mar.-21;48;263,42;14693
14694;14794;40620;11-mar.-21;72;564,17;14694
14695;14795;44008;11-mar.-21;120;366,73;14695
14696;14796;48108;11-mar.-21;120;400,90;14696
14697;14797;81812;11-mar.-21;360;227,26;14697
14698;14798;6650;11-mar.-21;24;277,08;14698
14699;14799;54471;11-mar.-21;120;453,93;14699
14700;14800;91976;11-mar.-21;360;255,49;14700
14701;14801;74732;11-mar.-21;360;207,59;14701
14702;14802;49593;11-mar.-21;120;413,28;14702
14703;14803;1419;11-mar.-21;12;118,25;14703
14704;14804;79718;11-mar.-21;360;221,44;14704
14705;14805;25530;11-mar.-21;36;709,17;14705
14706;14806;1846;11-mar.-21;24;76,92;14706
14707;14807;9658;11-mar.-21;48;201,21;14707
14708;14808;2820;11-mar.-21;18;156,67;14708
14709;14809;67933;11-mar.-21;360;188,70;14709
14710;14810;94106;11-mar.-21;360;261,41;14710
14711;14811;42651;11-mar.-21;120;355,43;14711
14712;14812;60868;11-mar.-21;360;169,08;14712
14713;14813;68104;11-mar.-21;360;189,18;14713
14714;14814;32504;11-mar.-21;24;1354,33;14714
14715;14815;68926;11-mar.-21;360;191,46;14715
14716;14816;50666;11-mar.-21;240;211,11;14716
14717;14817;17501;11-mar.-21;36;486,14;14717
14718;14818;23825;11-mar.-21;48;496,35;14718
14719;14819;97492;11-mar.-21;360;270,81;14719
14720;14820;4844;11-mar.-21;24;201,83;14720
14721;14821;27319;11-mar.-21;36;758,86;14721
14722;14822;42152;11-mar.-21;120;351,27;14722
14723;14823;56100;11-mar.-21;240;233,75;14723
14724;14824;58380;11-mar.-21;240;243,25;14724
14725;14825;87514;11-mar.-21;360;243,09;14725
14726;14826;35674;11-mar.-21;36;990,94;14726
14727;14827;94402;11-mar.-21;360;262,23;14727
14728;14828;54330;11-mar.-21;120;452,75;14728
14729;14829;63462;11-mar.-21;360;176,28;14729
14730;14830;84782;11-mar.-21;360;235,51;14730
14731;14831;11016;11-mar.-21;72;153,00;14731
14732;14832;75747;11-mar.-21;360;210,41;14732
14733;14833;35408;11-mar.-21;72;491,78;14733
14734;14834;46537;11-mar.-21;120;387,81;14734
14735;14835;2816;11-mar.-21;18;156,44;14735
14736;14836;55622;11-mar.-21;120;463,52;14736
14737;14837;57173;11-mar.-21;240;238,22;14737
14738;14838;66213;11-mar.-21;360;183,93;14738
14739;14839;42147;11-mar.-21;120;351,23;14739
14740;14840;37008;11-mar.-21;60;616,80;14740
14741;14841;76781;11-mar.-21;360;213,28;14741
14742;14842;59527;11-mar.-21;360;165,35;14742
14743;14843;68626;11-mar.-21;360;190,63;14743
14744;14844;33691;11-mar.-21;48;701,90;14744
14745;14845;393;11-mar.-21;12;32,75;14745
14746;14846;64177;11-mar.-21;360;178,27;14746
14747;14847;53622;11-mar.-21;120;446,85;14747
14748;14848;39027;11-mar.-21;24;1626,13;14748
14749;14849;39198;11-mar.-21;60;653,30;14749
14750;14850;21630;11-mar.-21;48;450,63;14750
14751;14851;36347;11-mar.-21;72;504,82;14751
14752;14852;71250;11-mar.-21;360;197,92;14752
14753;14853;74427;11-mar.-21;360;206,74;14753
14754;14854;6496;11-mar.-21;24;270,67;14754
14755;14855;61757;11-mar.-21;360;171,55;14755
14756;14856;45937;11-mar.-21;120;382,81;14756
14757;14857;15587;11-mar.-21;36;432,97;14757
14758;14858;9723;11-mar.-21;36;270,08;14758
14759;14859;19023;11-mar.-21;60;317,05;14759
14760;14860;16002;11-mar.-21;36;444,50;14760
14761;14861;61289;11-mar.-21;360;170,25;14761
14762;14862;29925;11-mar.-21;24;1246,88;14762
14763;14863;19806;11-mar.-21;48;412,63;14763
14764;14864;3641;11-mar.-21;36;101,14;14764
14765;14865;53918;11-mar.-21;120;449,32;14765
14766;14866;420;11-mar.-21;18;23,33;14766
